 0.00000000e+00  2.69994613e+00  0.00000000e+00  3.94996036e-08  0.00000000e+00  2.96999999e+00  0.00000000e+00  1.21794047e-08  0.00000000e+00  8.48025647e-04 
 2.50000000e-12  2.69994613e+00  2.50000000e-12  3.94995022e-08  2.50000000e-12  2.96999999e+00  2.50000000e-12  1.21795739e-08  2.50000000e-12  8.48025647e-04 
 5.00000000e-12  2.69994613e+00  5.00000000e-12  3.94994059e-08  5.00000000e-12  2.96999999e+00  5.00000000e-12  1.21796946e-08  5.00000000e-12  8.48025647e-04 
 1.00000000e-11  2.69994613e+00  1.00000000e-11  3.94991535e-08  1.00000000e-11  2.96999999e+00  1.00000000e-11  1.21797736e-08  1.00000000e-11  8.48025647e-04 
 2.00000000e-11  2.69994613e+00  2.00000000e-11  3.94987491e-08  2.00000000e-11  2.96999999e+00  2.00000000e-11  1.21795553e-08  2.00000000e-11  8.48025647e-04 
 4.00000000e-11  2.69994613e+00  4.00000000e-11  3.94983909e-08  4.00000000e-11  2.96999999e+00  4.00000000e-11  1.21793637e-08  4.00000000e-11  8.48025647e-04 
 8.00000000e-11  2.69994613e+00  8.00000000e-11  3.94967931e-08  8.00000000e-11  2.96999999e+00  8.00000000e-11  1.21792870e-08  8.00000000e-11  8.48025647e-04 
 1.60000000e-10  2.69994613e+00  1.60000000e-10  3.94935440e-08  1.60000000e-10  2.96999999e+00  1.60000000e-10  1.21794208e-08  1.60000000e-10  8.48025647e-04 
 3.20000000e-10  2.69994613e+00  3.20000000e-10  3.94950352e-08  3.20000000e-10  2.96999999e+00  3.20000000e-10  1.21793557e-08  3.20000000e-10  8.48025647e-04 
 5.70000000e-10  2.69994613e+00  5.70000000e-10  3.94946531e-08  5.70000000e-10  2.96999999e+00  5.70000000e-10  1.21793112e-08  5.70000000e-10  8.48025647e-04 
 7.85000000e-10  2.69994613e+00  7.85000000e-10  3.94901486e-08  7.85000000e-10  2.96999999e+00  7.85000000e-10  1.21798166e-08  7.85000000e-10  8.48025647e-04 
 1.00000000e-09  2.69994613e+00  1.00000000e-09  3.94906978e-08  1.00000000e-09  2.96999999e+00  1.00000000e-09  1.21791562e-08  1.00000000e-09  8.48025647e-04 
 1.01000000e-09  2.69994613e+00  1.01000000e-09  3.94913032e-08  1.01000000e-09  2.96999999e+00  1.01000000e-09  1.21791878e-08  1.01000000e-09  8.48025647e-04 
 1.02668350e-09  2.69994613e+00  1.02668350e-09  3.94923951e-08  1.02668350e-09  2.96999999e+00  1.02668350e-09  1.21791294e-08  1.02668350e-09  8.48025647e-04 
 1.03147622e-09  2.69994613e+00  1.03147622e-09  3.94925469e-08  1.03147622e-09  2.96999999e+00  1.03147622e-09  1.21791809e-08  1.03147622e-09  8.48025647e-04 
 1.03986348e-09  2.69994613e+00  1.03986348e-09  3.94926759e-08  1.03986348e-09  2.96999999e+00  1.03986348e-09  1.21790141e-08  1.03986348e-09  8.48025647e-04 
 1.04218495e-09  2.69994613e+00  1.04218495e-09  3.94928421e-08  1.04218495e-09  2.96999999e+00  1.04218495e-09  1.21790417e-08  1.04218495e-09  8.48025647e-04 
 1.04624753e-09  2.69994613e+00  1.04624753e-09  3.94931155e-08  1.04624753e-09  2.96999999e+00  1.04624753e-09  1.21792519e-08  1.04624753e-09  8.48025647e-04 
 1.05074538e-09  2.69994046e+00  1.05074538e-09 -8.27346269e-07  1.05074538e-09  2.96999971e+00  1.05074538e-09  1.21790962e-08  1.05074538e-09  8.48025644e-04 
 1.05974109e-09  2.69991778e+00  1.05974109e-09 -4.16632000e-06  1.05974109e-09  2.96999870e+00  1.05974109e-09  1.21786948e-08  1.05974109e-09  8.48025636e-04 
 1.07773251e-09  2.69987245e+00  1.07773251e-09 -1.02320430e-05  1.07773251e-09  2.96999711e+00  1.07773251e-09  1.21791252e-08  1.07773251e-09  8.48025641e-04 
 1.10000000e-09  2.69981638e+00  1.10000000e-09 -1.68667679e-05  1.10000000e-09  2.96999566e+00  1.10000000e-09  1.21797602e-08  1.10000000e-09  8.48025653e-04 
 1.10359828e-09  2.69980733e+00  1.10359828e-09 -1.78483174e-05  1.10359828e-09  2.96999548e+00  1.10359828e-09  1.21795997e-08  1.10359828e-09  8.48025654e-04 
 1.11079485e-09  2.69978921e+00  1.11079485e-09 -1.97730424e-05  1.11079485e-09  2.96999513e+00  1.11079485e-09  1.21794683e-08  1.11079485e-09  8.48025655e-04 
 1.12518798e-09  2.69975300e+00  1.12518798e-09 -2.34033523e-05  1.12518798e-09  2.96999452e+00  1.12518798e-09  1.21792486e-08  1.12518798e-09  8.48025655e-04 
 1.15397425e-09  2.69968063e+00  1.15397425e-09 -2.98840492e-05  1.15397425e-09  2.96999360e+00  1.15397425e-09  1.21790071e-08  1.15397425e-09  8.48025650e-04 
