 0.00000000e+00  2.69995023e+00  0.00000000e+00  1.70849728e-08  0.00000000e+00  2.96999998e+00  0.00000000e+00  4.11187660e-09  0.00000000e+00  8.87409130e-04 
 3.60000000e-10  2.69995023e+00  3.60000000e-10  1.70862807e-08  3.60000000e-10  2.96999998e+00  3.60000000e-10  4.11193299e-09  3.60000000e-10  8.87409130e-04 
 1.07000000e-09  2.69993896e+00  1.07000000e-09  2.77798585e-05  1.07000000e-09  3.01184841e+00  1.07000000e-09  3.52898071e-09  1.07000000e-09  8.87391497e-04 
 1.79395962e-09  2.69921067e+00  1.79395962e-09 -3.41693515e-05  1.79395962e-09  2.97004608e+00  1.79395962e-09  4.11329852e-09  1.79395962e-09  8.87405011e-04 
 2.45000000e-09  2.69768609e+00  2.45000000e-09 -3.86576582e-05  2.45000000e-09  2.96999350e+00  2.45000000e-09  4.13079178e-09  2.45000000e-09  8.87409280e-04 
 3.45000000e-09  2.69539416e+00  3.45000000e-09 -4.16582076e-05  3.45000000e-09  2.96999137e+00  3.45000000e-09  4.11932116e-09  3.45000000e-09  8.87409200e-04 
 4.45000000e-09  2.69312118e+00  4.45000000e-09 -4.57530668e-05  4.45000000e-09  2.96999171e+00  4.45000000e-09  4.11508641e-09  4.45000000e-09  8.87409162e-04 
 5.45000000e-09  2.69086372e+00  5.45000000e-09 -5.02586571e-05  5.45000000e-09  2.96999152e+00  5.45000000e-09  4.11331545e-09  5.45000000e-09  8.87409144e-04 
 6.45000000e-09  2.68862049e+00  6.45000000e-09 -5.47939704e-05  6.45000000e-09  2.96999166e+00  6.45000000e-09  4.11244528e-09  6.45000000e-09  8.87409136e-04 
 7.45000000e-09  2.68639091e+00  7.45000000e-09 -5.91318677e-05  7.45000000e-09  2.96999171e+00  7.45000000e-09  4.11212085e-09  7.45000000e-09  8.87409133e-04 
 8.45000000e-09  2.68427467e+00  8.45000000e-09 -1.22240290e-05  8.45000000e-09  2.94337177e+00  8.45000000e-09  4.15323828e-09  8.45000000e-09  8.87416250e-04 
 9.45000000e-09  2.68195934e+00  9.45000000e-09 -6.44974999e-05  9.45000000e-09  2.96983561e+00  9.45000000e-09  4.63438178e-09  9.45000000e-09  8.87404240e-04 
 1.04500000e-08  2.67978232e+00  1.04500000e-08 -6.96230971e-05  1.04500000e-08  2.96999213e+00  1.04500000e-08  3.97960513e-09  1.04500000e-08  8.87408092e-04 
 1.14500000e-08  2.67760500e+00  1.14500000e-08 -7.26541576e-05  1.14500000e-08  2.96999230e+00  1.14500000e-08  4.06705760e-09  1.14500000e-08  8.87408759e-04 
 1.24500000e-08  2.67544090e+00  1.24500000e-08 -7.51036863e-05  1.24500000e-08  2.96999182e+00  1.24500000e-08  4.09416111e-09  1.24500000e-08  8.87408951e-04 
 1.34500000e-08  2.67328977e+00  1.34500000e-08 -7.71270628e-05  1.34500000e-08  2.96999168e+00  1.34500000e-08  4.10361760e-09  1.34500000e-08  8.87409037e-04 
 1.44500000e-08  2.67115151e+00  1.44500000e-08 -7.87789104e-05  1.44500000e-08  2.96999164e+00  1.44500000e-08  4.10722492e-09  1.44500000e-08  8.87409076e-04 
 1.54500000e-08  2.66902602e+00  1.54500000e-08 -8.00962113e-05  1.54500000e-08  2.96999166e+00  1.54500000e-08  4.10890436e-09  1.54500000e-08  8.87409094e-04 
 1.64500000e-08  2.66691324e+00  1.64500000e-08 -8.10922363e-05  1.64500000e-08  2.96999240e+00  1.64500000e-08  4.11000370e-09  1.64500000e-08  8.87409118e-04 
 1.74500000e-08  2.66481310e+00  1.74500000e-08 -8.18495773e-05  1.74500000e-08  2.96999161e+00  1.74500000e-08  4.11013563e-09  1.74500000e-08  8.87409102e-04 
 1.84500000e-08  2.66272552e+00  1.84500000e-08 -8.23445104e-05  1.84500000e-08  2.96999177e+00  1.84500000e-08  4.10984606e-09  1.84500000e-08  8.87409105e-04 
 1.94500000e-08  2.66065042e+00  1.94500000e-08 -8.26222332e-05  1.94500000e-08  2.96999171e+00  1.94500000e-08  4.11003187e-09  1.94500000e-08  8.87409106e-04 
 2.01350000e-08  2.65923592e+00  2.01350000e-08 -1.57951292e-04  2.01350000e-08  2.96999222e+00  2.01350000e-08  4.11136399e-09  2.01350000e-08  8.87409130e-04 
 2.08500000e-08  2.66096952e+00  2.08500000e-08  2.56084384e+00  2.08500000e-08  3.04784138e+00  2.08500000e-08  3.45531894e-07  2.08500000e-08  9.70686442e-04 
 2.18500000e-08  2.66005844e+00  2.18500000e-08  2.96997497e+00  2.18500000e-08  2.96993816e+00  2.18500000e-08 -2.30490999e-07  2.18500000e-08 -1.29972708e-02 
 2.28500000e-08  2.65997802e+00  2.28500000e-08  3.01297358e-02  2.28500000e-08  2.00263524e-03  2.28500000e-08 -2.33990856e-07  2.28500000e-08 -9.97266414e-03 
 2.38500000e-08  2.66033317e+00  2.38500000e-08  2.84404258e-03  2.38500000e-08  3.68416724e-03  2.38500000e-08 -4.95530908e-08  2.38500000e-08 -6.94940405e-03 
 2.48500000e-08  2.66073923e+00  2.48500000e-08 -5.59512700e-05  2.48500000e-08  1.29892448e-05  2.48500000e-08 -1.35048972e-08  2.48500000e-08 -3.92218844e-03 
 2.58500000e-08  2.66111886e+00  2.58500000e-08 -2.68608914e-05  2.58500000e-08 -6.08649742e-06  2.58500000e-08 -7.59731543e-09  2.58500000e-08 -8.90840659e-04 
 2.68500000e-08  2.66146950e+00  2.68500000e-08  1.20167223e-05  2.68500000e-08 -5.91297893e-06  2.68500000e-08 -6.78770772e-09  2.68500000e-08  2.14463743e-03 
 2.78500000e-08  2.66179329e+00  2.78500000e-08  3.95717231e-05  2.78500000e-08 -2.90562544e-06  2.78500000e-08 -6.75254754e-09  2.78500000e-08  5.18424195e-03 
 2.88500000e-08  2.66209145e+00  2.88500000e-08  5.25291574e-05  2.88500000e-08 -4.26582606e-07  2.88500000e-08 -6.79693694e-09  2.88500000e-08  8.22797119e-03 
