 0.00000000e+00  2.69995023e+00  0.00000000e+00  1.70849728e-08  0.00000000e+00  2.96999998e+00  0.00000000e+00  4.11187660e-09  0.00000000e+00  8.87409130e-04 
 1.07000000e-09  2.69993896e+00  1.07000000e-09  2.77798585e-05  1.07000000e-09  3.01184841e+00  1.07000000e-09  3.52898071e-09  1.07000000e-09  8.87391497e-04 
 2.45000000e-09  2.69768609e+00  2.45000000e-09 -3.86576582e-05  2.45000000e-09  2.96999350e+00  2.45000000e-09  4.13079178e-09  2.45000000e-09  8.87409280e-04 
 4.45000000e-09  2.69312118e+00  4.45000000e-09 -4.57530668e-05  4.45000000e-09  2.96999171e+00  4.45000000e-09  4.11508641e-09  4.45000000e-09  8.87409162e-04 
 6.45000000e-09  2.68862049e+00  6.45000000e-09 -5.47939704e-05  6.45000000e-09  2.96999166e+00  6.45000000e-09  4.11244528e-09  6.45000000e-09  8.87409136e-04 
 8.45000000e-09  2.68427467e+00  8.45000000e-09 -1.22240290e-05  8.45000000e-09  2.94337177e+00  8.45000000e-09  4.15323828e-09  8.45000000e-09  8.87416250e-04 
 1.04500000e-08  2.67978232e+00  1.04500000e-08 -6.96230971e-05  1.04500000e-08  2.96999213e+00  1.04500000e-08  3.97960513e-09  1.04500000e-08  8.87408092e-04 
 1.24500000e-08  2.67544090e+00  1.24500000e-08 -7.51036863e-05  1.24500000e-08  2.96999182e+00  1.24500000e-08  4.09416111e-09  1.24500000e-08  8.87408951e-04 
 1.44500000e-08  2.67115151e+00  1.44500000e-08 -7.87789104e-05  1.44500000e-08  2.96999164e+00  1.44500000e-08  4.10722492e-09  1.44500000e-08  8.87409076e-04 
 1.64500000e-08  2.66691324e+00  1.64500000e-08 -8.10922363e-05  1.64500000e-08  2.96999240e+00  1.64500000e-08  4.11000370e-09  1.64500000e-08  8.87409118e-04 
 1.84500000e-08  2.66272552e+00  1.84500000e-08 -8.23445104e-05  1.84500000e-08  2.96999177e+00  1.84500000e-08  4.10984606e-09  1.84500000e-08  8.87409105e-04 
 2.01350000e-08  2.65923592e+00  2.01350000e-08 -1.57951292e-04  2.01350000e-08  2.96999222e+00  2.01350000e-08  4.11136399e-09  2.01350000e-08  8.87409130e-04 
 2.18500000e-08  2.66005844e+00  2.18500000e-08  2.96997497e+00  2.18500000e-08  2.96993816e+00  2.18500000e-08 -2.30490999e-07  2.18500000e-08 -1.29972708e-02 
 2.38500000e-08  2.66033317e+00  2.38500000e-08  2.84404258e-03  2.38500000e-08  3.68416724e-03  2.38500000e-08 -4.95530908e-08  2.38500000e-08 -6.94940405e-03 
 2.58500000e-08  2.66111886e+00  2.58500000e-08 -2.68608914e-05  2.58500000e-08 -6.08649742e-06  2.58500000e-08 -7.59731543e-09  2.58500000e-08 -8.90840659e-04 
 2.78500000e-08  2.66179329e+00  2.78500000e-08  3.95717231e-05  2.78500000e-08 -2.90562544e-06  2.78500000e-08 -6.75254754e-09  2.78500000e-08  5.18424195e-03 
 2.98500000e-08  2.66236655e+00  2.98500000e-08  5.46527575e-05  2.98500000e-08  7.49751136e-07  2.98500000e-08 -6.82661379e-09  2.98500000e-08  1.12758243e-02 
 3.18500000e-08  2.66111337e+00  3.18500000e-08  4.87132509e-04  3.18500000e-08  2.97064251e+00  3.18500000e-08  3.20589769e-08  3.18500000e-08  1.73849392e-02 
 3.38500000e-08  2.65719508e+00  3.38500000e-08  2.45613405e-04  3.38500000e-08  2.96999938e+00  3.38500000e-08 -3.25258812e-06  3.38500000e-08  1.15773752e-03 
 3.58500000e-08  2.65310822e+00  3.58500000e-08  9.23637752e-05  3.58500000e-08  2.96999685e+00  3.58500000e-08 -1.30575966e-07  3.58500000e-08  8.86126918e-04 
 3.78500000e-08  2.64902880e+00  3.78500000e-08  1.74433438e-05  3.78500000e-08  2.96999578e+00  3.78500000e-08 -4.17300272e-08  3.78500000e-08  8.86900804e-04 
 3.98500000e-08  2.64500737e+00  3.98500000e-08 -2.37040839e-05  3.98500000e-08  2.96999561e+00  3.98500000e-08 -2.08915389e-08  3.98500000e-08  8.87160901e-04 
 4.18500000e-08  2.64104727e+00  4.18500000e-08 -4.84952597e-05  4.18500000e-08  2.96999564e+00  4.18500000e-08 -1.55243891e-08  4.18500000e-08  8.87224808e-04 
