
Note: Compatibility modes selected: hs a


Circuit: * divider-ratio-chain @ ss_125c_2.97v_f200n08 -- generated by sim/harness, do not edit

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
vdd_div                                   2.97
vco                                          0
sel0                                         0
sel1                                         0
sel2                                      2.97
sel3                                         0
sel4                                         0
sel5                                         0
pb0                                          0
pb1                                          0
pb2                                          0
pb3                                          0
pb4                                          0
pb5                                          0
xchain.xd0.sb                             2.97
xchain.mi0                                2.97
xchain.mo0                         1.21794e-08
xchain.xd0.xn3.nm1                     2.55082
xchain.xd0.xn3.nm2                   0.0623486
xchain.xd0.dqn                        0.413218
xchain.xd0.qb                          1.43813
xchain.xd0.xn2q.nmid                 0.0956821
xchain.xd0.dq                           2.9698
xchain.xd0.xfq.ckb                        2.97
xchain.xd0.xfq.ckbb                1.21794e-08
xchain.xd0.xfq.nm                       2.9698
xchain.xd0.xfq.nma                 3.51441e-08
xchain.xd0.xfq.nmb                        2.97
xchain.xd0.xfq.ns                      1.43813
xchain.xd0.q                           1.43813
xchain.ck1                             1.42237
xchain.xd0.nmo                         0.35246
xchain.xd0.xn2m.nmid                  0.246517
xchain.xd0.dmo                         2.96994
xchain.xd0.xfmo.ckb                       2.97
xchain.xd0.xfmo.ckbb               1.21794e-08
xchain.xd0.xfmo.nm                     2.96994
xchain.xd0.xfmo.nma                 6.2178e-08
xchain.xd0.xfmo.nmb                       2.97
xchain.xd0.xfmo.ns                        2.97
xchain.xd0.mob                            2.97
xchain.xd1.sb                             2.97
xchain.mi1                         1.21794e-08
xchain.mo1                                2.97
xchain.xd1.xn3.nm1                    0.069663
xchain.xd1.xn3.nm2                  6.0969e-09
xchain.xd1.dqn                            2.97
xchain.xd1.qb                        0.0587701
xchain.xd1.xn2q.nmid               1.40792e-07
xchain.xd1.dq                      3.51223e-08
xchain.xd1.xfq.ckb                      1.7658
xchain.xd1.xfq.ckbb                   0.144405
xchain.xd1.xfq.nm                  5.98305e-08
xchain.xd1.xfq.nma                     2.90588
xchain.xd1.xfq.nmb                 3.19598e-08
xchain.xd1.xfq.ns                      0.16507
xchain.xd1.q                              2.97
xchain.ck2                                2.97
xchain.xd1.nmo                            2.97
xchain.xd1.xn2m.nmid                4.1656e-08
xchain.xd1.dmo                     3.51223e-08
xchain.xd1.xfmo.ckb                     1.7658
xchain.xd1.xfmo.ckbb                  0.144405
xchain.xd1.xfmo.nm                 5.98304e-08
xchain.xd1.xfmo.nma                    2.90588
xchain.xd1.xfmo.nmb                3.19598e-08
xchain.xd1.xfmo.ns                     0.16507
xchain.xd1.mob                       0.0587701
xchain.xd2.sb                             2.97
xchain.mi2                                2.97
xchain.mo2                         1.21794e-08
xchain.xd2.xn3.nm1                     2.55082
xchain.xd2.xn3.nm2                   0.0623485
xchain.xd2.dqn                     2.41556e-08
xchain.xd2.qb                             2.97
xchain.xd2.xn2q.nmid               1.20778e-08
xchain.xd2.dq                             2.97
xchain.xd2.xfq.ckb                 1.21794e-08
xchain.xd2.xfq.ckbb                       2.97
xchain.xd2.xfq.nm                  1.35107e-07
xchain.xd2.xfq.nma                        2.97
xchain.xd2.xfq.nmb                 7.74668e-08
xchain.xd2.xfq.ns                         2.97
xchain.xd2.q                       1.21794e-08
xchain.ck3                         8.01988e-09
xchain.xd2.nmo                            2.97
xchain.xd2.xn2m.nmid                   2.50149
xchain.xd2.dmo                     1.98761e-08
xchain.xd2.xfmo.ckb                1.21794e-08
xchain.xd2.xfmo.ckbb                      2.97
xchain.xd2.xfmo.nm                 5.05158e-08
xchain.xd2.xfmo.nma                       2.97
xchain.xd2.xfmo.nmb                3.51714e-08
xchain.xd2.xfmo.ns                        2.97
xchain.xd2.mob                            2.97
xchain.xd3.sb                             2.97
xchain.mi3                         1.27835e-05
xchain.mo3                                2.97
xchain.xd3.xn3.nm1                    0.069671
xchain.xd3.xn3.nm2                 6.09715e-09
xchain.xd3.dqn                            2.97
xchain.xd3.qb                      7.74668e-08
xchain.xd3.xn2q.nmid                4.1656e-08
xchain.xd3.dq                      3.51714e-08
xchain.xd3.xfq.ckb                        2.97
xchain.xd3.xfq.ckbb                1.21794e-08
xchain.xd3.xfq.nm                  5.05158e-08
xchain.xd3.xfq.nma                        2.97
xchain.xd3.xfq.nmb                 1.98761e-08
xchain.xd3.xfq.ns                  1.35106e-07
xchain.xd3.q                              2.97
xchain.ck4                             2.97389
xchain.xd3.nmo                            2.97
xchain.xd3.xn2m.nmid                4.1667e-08
xchain.xd3.dmo                     3.51714e-08
xchain.xd3.xfmo.ckb                       2.97
xchain.xd3.xfmo.ckbb               1.21794e-08
xchain.xd3.xfmo.nm                 5.05158e-08
xchain.xd3.xfmo.nma                       2.97
xchain.xd3.xfmo.nmb                1.98761e-08
xchain.xd3.xfmo.ns                 1.35106e-07
xchain.xd3.mob                     7.74668e-08
xchain.xd4.sb                             2.97
xchain.mi4                                2.97
xchain.mo4                             1.43813
xchain.xd4.xn3.nm1                     2.50361
xchain.xd4.xn3.nm2                 7.07641e-08
xchain.xd4.dqn                     2.41556e-08
xchain.xd4.qb                             2.97
xchain.xd4.xn2q.nmid               1.20778e-08
xchain.xd4.dq                             2.97
xchain.xd4.xfq.ckb                 1.18259e-08
xchain.xd4.xfq.ckbb                       2.97
xchain.xd4.xfq.nm                  1.35106e-07
xchain.xd4.xfq.nma                        2.97
xchain.xd4.xfq.nmb                 7.74668e-08
xchain.xd4.xfq.ns                         2.97
xchain.xd4.q                       1.21794e-08
xchain.ck5                         8.01988e-09
xchain.xd4.nmo                            2.97
xchain.xd4.xn2m.nmid                   2.50149
xchain.xd4.dmo                     3.51242e-08
xchain.xd4.xfmo.ckb                1.18259e-08
xchain.xd4.xfmo.ckbb                      2.97
xchain.xd4.xfmo.nm                     1.43813
xchain.xd4.xfmo.nma                    1.43813
xchain.xd4.xfmo.nmb                    1.43813
xchain.xd4.xfmo.ns                     1.43813
xchain.xd4.mob                         1.43812
xchain.xd5.sb                             2.97
xchain.mo5                                2.97
xchain.xd5.xn3.nm1                    0.069663
xchain.xd5.xn3.nm2                 6.09689e-09
xchain.xd5.dqn                            2.97
xchain.xd5.qb                      7.74668e-08
xchain.xd5.xn2q.nmid                4.1656e-08
xchain.xd5.dq                      3.51714e-08
xchain.xd5.xfq.ckb                        2.97
xchain.xd5.xfq.ckbb                1.21794e-08
xchain.xd5.xfq.nm                  5.05158e-08
xchain.xd5.xfq.nma                        2.97
xchain.xd5.xfq.nmb                 1.98761e-08
xchain.xd5.xfq.ns                  1.35106e-07
xchain.xd5.q                              2.97
xchain.ck6                                2.97
xchain.xd5.nmo                            2.97
xchain.xd5.xn2m.nmid               4.16559e-08
xchain.xd5.dmo                     3.51714e-08
xchain.xd5.xfmo.ckb                       2.97
xchain.xd5.xfmo.ckbb               1.21794e-08
xchain.xd5.xfmo.nm                 5.05158e-08
xchain.xd5.xfmo.nma                       2.97
xchain.xd5.xfmo.nmb                1.98761e-08
xchain.xd5.xfmo.ns                 1.35106e-07
xchain.xd5.mob                     7.74668e-08
xchain.xnr0.pmid                      0.659532
xchain.nmi0                        2.76569e-08
xchain.xnr1.pmid                          2.97
xchain.nmi1                               2.97
xchain.xnr2.pmid                       2.93877
xchain.nmi2                        5.69978e-09
xchain.xnr3.pmid                       2.69468
xchain.nmi3                            2.57271
xchain.xnr4.pmid                      0.659529
xchain.nmi4                        2.76556e-08
xchain.t0                                 2.97
xchain.xm0.nmid                        1.18744
xchain.t1                                 2.97
xchain.xm1.nmid                        2.50149
xchain.t2                                 2.97
xchain.xm2.nmid                    4.16559e-08
xchain.t3                                 2.97
xchain.xm3.nmid                        2.50483
xchain.t4                                 2.97
xchain.xm4.nmid                      0.0693288
xchain.t5                                 2.97
xchain.xm5.nmid                        2.50149
xchain.ma                          3.59963e-08
xchain.xma.nm1                     2.39975e-08
xchain.xma.nm2                     1.19988e-08
xchain.mb                          3.59963e-08
xchain.xmb.nm1                     2.39975e-08
xchain.xmb.nm2                     1.19988e-08
xchain.xmno.pmid                          2.97
xchain.divoutb                            2.97
divout                               1.942e-08
xchain.xfrt.ckb                           2.97
xchain.xfrt.ckbb                   1.21794e-08
xchain.xfrt.nm                     3.47644e-08
xchain.xfrt.nma                           2.97
xchain.xfrt.nmb                    1.98761e-08
xchain.xfrt.ns                            2.97
fb                                 1.21794e-08
xchain.fbb                                2.97
vq5#branch                                   0
vq4#branch                                   0
