 0.00000000e+00  2.69994778e+00  0.00000000e+00  2.25109744e-08  0.00000000e+00  3.29999999e+00  0.00000000e+00  5.48835365e-09  0.00000000e+00  1.12630146e-03 
 2.50000000e-12  2.69994778e+00  2.50000000e-12  2.25110429e-08  2.50000000e-12  3.29999999e+00  2.50000000e-12  5.48827598e-09  2.50000000e-12  1.12630146e-03 
 5.00000000e-12  2.69994778e+00  5.00000000e-12  2.25109038e-08  5.00000000e-12  3.29999999e+00  5.00000000e-12  5.48816571e-09  5.00000000e-12  1.12630146e-03 
 1.00000000e-11  2.69994778e+00  1.00000000e-11  2.25107142e-08  1.00000000e-11  3.29999999e+00  1.00000000e-11  5.48805703e-09  1.00000000e-11  1.12630146e-03 
 2.00000000e-11  2.69994778e+00  2.00000000e-11  2.25104098e-08  2.00000000e-11  3.29999999e+00  2.00000000e-11  5.48810291e-09  2.00000000e-11  1.12630146e-03 
 4.00000000e-11  2.69994778e+00  4.00000000e-11  2.25102604e-08  4.00000000e-11  3.29999999e+00  4.00000000e-11  5.48835420e-09  4.00000000e-11  1.12630146e-03 
 8.00000000e-11  2.69994778e+00  8.00000000e-11  2.25108672e-08  8.00000000e-11  3.29999999e+00  8.00000000e-11  5.48841237e-09  8.00000000e-11  1.12630146e-03 
 1.60000000e-10  2.69994778e+00  1.60000000e-10  2.25115417e-08  1.60000000e-10  3.29999999e+00  1.60000000e-10  5.48820989e-09  1.60000000e-10  1.12630146e-03 
 3.20000000e-10  2.69994778e+00  3.20000000e-10  2.25135119e-08  3.20000000e-10  3.29999999e+00  3.20000000e-10  5.48852776e-09  3.20000000e-10  1.12630146e-03 
 3.51250000e-10  2.69994778e+00  3.51250000e-10  2.25122434e-08  3.51250000e-10  3.29999999e+00  3.51250000e-10  5.48832264e-09  3.51250000e-10  1.12630146e-03 
 4.13750000e-10  2.69994778e+00  4.13750000e-10  2.25108303e-08  4.13750000e-10  3.29999999e+00  4.13750000e-10  5.48848194e-09  4.13750000e-10  1.12630146e-03 
 5.38750000e-10  2.69994778e+00  5.38750000e-10  2.25130953e-08  5.38750000e-10  3.29999999e+00  5.38750000e-10  5.48824636e-09  5.38750000e-10  1.12630146e-03 
 7.69375000e-10  2.69994778e+00  7.69375000e-10  2.25165676e-08  7.69375000e-10  3.29999999e+00  7.69375000e-10  5.48835749e-09  7.69375000e-10  1.12630146e-03 
 1.00000000e-09  2.69994778e+00  1.00000000e-09  2.25111104e-08  1.00000000e-09  3.29999999e+00  1.00000000e-09  5.48836471e-09  1.00000000e-09  1.12630146e-03 
 1.01000000e-09  2.69994778e+00  1.01000000e-09  2.25110712e-08  1.01000000e-09  3.29999999e+00  1.01000000e-09  5.48845580e-09  1.01000000e-09  1.12630146e-03 
 1.02651515e-09  2.69994778e+00  1.02651515e-09  2.25101850e-08  1.02651515e-09  3.29999999e+00  1.02651515e-09  5.48838447e-09  1.02651515e-09  1.12630146e-03 
 1.03129735e-09  2.69994778e+00  1.03129735e-09  2.25099429e-08  1.03129735e-09  3.29999999e+00  1.03129735e-09  5.48835021e-09  1.03129735e-09  1.12630146e-03 
