 0.00000000e+00  2.69994778e+00  0.00000000e+00  2.25109740e-08  0.00000000e+00  3.29999999e+00  0.00000000e+00  5.48835388e-09  0.00000000e+00  1.12630146e-03 
 2.50000000e-12  2.69994778e+00  2.50000000e-12  2.25106891e-08  2.50000000e-12  3.29999999e+00  2.50000000e-12  5.48821350e-09  2.50000000e-12  1.12630146e-03 
 5.00000000e-12  2.69994778e+00  5.00000000e-12  2.25104631e-08  5.00000000e-12  3.29999999e+00  5.00000000e-12  5.48814302e-09  5.00000000e-12  1.12630146e-03 
 1.00000000e-11  2.69994778e+00  1.00000000e-11  2.25101255e-08  1.00000000e-11  3.29999999e+00  1.00000000e-11  5.48808831e-09  1.00000000e-11  1.12630146e-03 
 2.00000000e-11  2.69994778e+00  2.00000000e-11  2.25097195e-08  2.00000000e-11  3.29999999e+00  2.00000000e-11  5.48815669e-09  2.00000000e-11  1.12630146e-03 
 4.00000000e-11  2.69994778e+00  4.00000000e-11  2.25085147e-08  4.00000000e-11  3.29999999e+00  4.00000000e-11  5.48831477e-09  4.00000000e-11  1.12630146e-03 
 8.00000000e-11  2.69994778e+00  8.00000000e-11  2.25063036e-08  8.00000000e-11  3.29999999e+00  8.00000000e-11  5.48846094e-09  8.00000000e-11  1.12630146e-03 
 1.60000000e-10  2.69994778e+00  1.60000000e-10  2.25067363e-08  1.60000000e-10  3.29999999e+00  1.60000000e-10  5.48832956e-09  1.60000000e-10  1.12630146e-03 
 3.20000000e-10  2.69994778e+00  3.20000000e-10  2.25102193e-08  3.20000000e-10  3.29999999e+00  3.20000000e-10  5.48839433e-09  3.20000000e-10  1.12630146e-03 
 5.70000000e-10  2.69994778e+00  5.70000000e-10  2.25120568e-08  5.70000000e-10  3.29999999e+00  5.70000000e-10  5.48825066e-09  5.70000000e-10  1.12630146e-03 
 8.20000000e-10  2.69994778e+00  8.20000000e-10  2.25125103e-08  8.20000000e-10  3.29999999e+00  8.20000000e-10  5.48843166e-09  8.20000000e-10  1.12630146e-03 
